Maharashtra,Bhandara,Maharashtra,Amravati,308723.4
Maharashtra,Bhandara,Maharashtra,Aurangabad,597482.7
Maharashtra,Bhandara,Maharashtra,Bid,634760.8
Maharashtra,Bhandara,Maharashtra,Buldana,466115.1
Maharashtra,Bhandara,Maharashtra,Chandrapur,242340.7
Maharashtra,Bhandara,Maharashtra,Dhule,724829.3
Maharashtra,Bhandara,Maharashtra,Garhchiroli,305946.6
Maharashtra,Bhandara,Maharashtra,Gondiya,8470.1
Maharashtra,Bhandara,Maharashtra,Greater Bombay,921974.2
Maharashtra,Bhandara,Maharashtra,Hingoli,456895.7
Maharashtra,Bhandara,Maharashtra,Jalgaon,568474.2
Maharashtra,Bhandara,Maharashtra,Jalna,511745.2
Maharashtra,Bhandara,Maharashtra,Kolhapur,995471.1
Maharashtra,Bhandara,Maharashtra,Latur,602560.9
Maharashtra,Bhandara,Maharashtra,Nagpur,138519.3
Maharashtra,Bhandara,Maharashtra,Nanded,453443
Maharashtra,Bhandara,Maharashtra,Nandurbar,733720.3
Maharashtra,Bhandara,Maharashtra,Nashik,754619.8
Maharashtra,Bhandara,Maharashtra,Osmanabad,685830.9
Maharashtra,Bhandara,Maharashtra,Parbhani,536627.6
Maharashtra,Bhandara,Maharashtra,Pune,803257.2
Maharashtra,Bhandara,Maharashtra,Raigarh,967362.7
Maharashtra,Bhandara,Maharashtra,Ratnagiri,1124438.5
Maharashtra,Bhandara,Maharashtra,Sangli,896603.2
Maharashtra,Bhandara,Maharashtra,Satara,896810.8
Maharashtra,Bhandara,Maharashtra,Sindhudurg,1103569
Maharashtra,Bhandara,Maharashtra,Solapur,775793.9
Maharashtra,Bhandara,Maharashtra,Thane,907286.2
Maharashtra,Bhandara,Maharashtra,Wardha,200806.2
Maharashtra,Bhandara,Maharashtra,Washim,371337.8
Maharashtra,Bhandara,Maharashtra,Yavatmal,341022.5
Maharashtra,Bid,Maharashtra,Ahmednagar,145254.1
Maharashtra,Bid,Maharashtra,Akola,317057.5
Maharashtra,Bid,Maharashtra,Amravati,415841.4
Maharashtra,Bid,Maharashtra,Aurangabad,166024.8
Maharashtra,Bid,Maharashtra,Bhandara,638356.7
Maharashtra,Bid,Maharashtra,Buldana,240085.5
Maharashtra,Bid,Maharashtra,Chandrapur,545010.9
Maharashtra,Bid,Maharashtra,Dhule,351272.3
Maharashtra,Bid,Maharashtra,Garhchiroli,655175.6
Maharashtra,Bid,Maharashtra,Gondiya,651939.3
Maharashtra,Bid,Maharashtra,Greater Bombay,386950.8
Maharashtra,Bid,Maharashtra,Hingoli,206315.3
Maharashtra,Bid,Maharashtra,Jalgaon,261294.4
Maharashtra,Bid,Maharashtra,Jalna,137112.4
Maharashtra,Bid,Maharashtra,Kolhapur,408531.1
Maharashtra,Bid,Maharashtra,Latur,163635.9
Maharashtra,Bid,Maharashtra,Nagpur,522008.2
Maharashtra,Bid,Maharashtra,Nanded,245202.8
Maharashtra,Bid,Maharashtra,Nandurbar,393545.3
Maharashtra,Bid,Maharashtra,Nashik,303283
Maharashtra,Bid,Maharashtra,Osmanabad,142196.2
Maharashtra,Bid,Maharashtra,Parbhani,138741.6
Maharashtra,Bid,Maharashtra,Pune,212642.7
Maharashtra,Bid,Maharashtra,Raigarh,387639.9
Maharashtra,Bid,Maharashtra,Ratnagiri,483563.1
Maharashtra,Bid,Maharashtra,Sangli,289359
Maharashtra,Bid,Maharashtra,Satara,282271.9
Maharashtra,Bid,Maharashtra,Sindhudurg,516628.9
Maharashtra,Bid,Maharashtra,Solapur,175357.4
Maharashtra,Bid,Maharashtra,Thane,412967.7
Maharashtra,Bid,Maharashtra,Wardha,450738.6
Maharashtra,Bid,Maharashtra,Washim,290189.3
Maharashtra,Bid,Maharashtra,Yavatmal,352825.1
Maharashtra,Buldana,Maharashtra,Ahmednagar,286480.8
Maharashtra,Buldana,Maharashtra,Akola,87102.4
Maharashtra,Buldana,Maharashtra,Amravati,185247.1
Maharashtra,Buldana,Maharashtra,Aurangabad,153987.7
Maharashtra,Buldana,Maharashtra,Bhandara,454075.4
Maharashtra,Buldana,Maharashtra,Bid,240149.6
Maharashtra,Buldana,Maharashtra,Chandrapur,435091.7
Maharashtra,Buldana,Maharashtra,Dhule,274783.6
Maharashtra,Buldana,Maharashtra,Garhchiroli,586212.2
Maharashtra,Buldana,Maharashtra,Gondiya,467658
Maharashtra,Buldana,Maharashtra,Greater Bombay,507046.5
Maharashtra,Buldana,Maharashtra,Hingoli,191264.1
Maharashtra,Buldana,Maharashtra,Jalgaon,129609.7
Maharashtra,Buldana,Maharashtra,Jalna,106720.4
Maharashtra,Buldana,Maharashtra,Kolhapur,635846.7
Maharashtra,Buldana,Maharashtra,Latur,350665.3
Maharashtra,Buldana,Maharashtra,Nagpur,320332
Maharashtra,Buldana,Maharashtra,Nanded,285354.3
Maharashtra,Buldana,Maharashtra,Nandurbar,317056.6
Maharashtra,Buldana,Maharashtra,Nashik,301865
Maharashtra,Buldana,Maharashtra,Osmanabad,364795.1
Maharashtra,Buldana,Maharashtra,Parbhani,219166.4
Maharashtra,Buldana,Maharashtra,Pune,388572
Maharashtra,Buldana,Maharashtra,Raigarh,552677.4
Maharashtra,Buldana,Maharashtra,Ratnagiri,706079.2
Maharashtra,Buldana,Maharashtra,Sangli,557027.5
Maharashtra,Buldana,Maharashtra,Satara,482125.5
Maharashtra,Buldana,Maharashtra,Sindhudurg,743204.3
Maharashtra,Buldana,Maharashtra,Solapur,413515.3
Maharashtra,Buldana,Maharashtra,Thane,492358.5
Maharashtra,Buldana,Maharashtra,Wardha,288104
Maharashtra,Buldana,Maharashtra,Washim,133756.5
Maharashtra,Buldana,Maharashtra,Yavatmal,222343.2
Maharashtra,Chandrapur,Maharashtra,Ahmednagar,660347.4
Maharashtra,Chandrapur,Maharashtra,Akola,354101.7
Maharashtra,Chandrapur,Maharashtra,Amravati,281513
Maharashtra,Chandrapur,Maharashtra,Aurangabad,556664.1
Maharashtra,Chandrapur,Maharashtra,Bhandara,242310.2
Maharashtra,Chandrapur,Maharashtra,Bid,547398.1
Maharashtra,Chandrapur,Maharashtra,Buldana,444643.1
Maharashtra,Chandrapur,Maharashtra,Dhule,703357.3
Maharashtra,Chandrapur,Maharashtra,Garhchiroli,190083.2
Maharashtra,Chandrapur,Maharashtra,Gondiya,233840.1
