sources,sinks,Time-create-MCMF,Time-create-simplex,Time-run-MCMF,Time-run-simplex,Time-run-capacity-maxflow,Time-run-capacity-simplex
200,200,0.0941314697265625,0.06549525260925293,5.844415664672852,0.47762584686279297,22.583049297332764,25.09022355079651
200,300,0.10684657096862793,0.10766267776489258,6.772371768951416,0.9587504863739014,52.05238199234009,34.98826837539673
200,400,0.13803911209106445,0.1399977207183838,10.38810920715332,1.149221420288086,56.71564817428589,51.65104389190674
200,500,0.23087763786315918,0.17223596572875977,14.343950748443604,1.3939085006713867,62.64747643470764,56.319758892059326
200,600,0.2745931148529053,0.20619440078735352,18.002352714538574,1.8566374778747559,143.78336262702942,88.43834233283997
200,700,0.2409653663635254,0.24082469940185547,22.26647448539734,2.0139999389648438,132.89884090423584,99.43544697761536
200,800,0.27609682083129883,0.27669811248779297,28.887529850006104,2.2554848194122314,126.76730489730835,105.70547318458557
200,900,0.3063545227050781,0.31087708473205566,31.887290239334106,3.0629212856292725,131.11971426010132,121.51450514793396
200,1000,0.35291576385498047,0.34592652320861816,38.16827630996704,3.232656717300415,134.46978640556335,123.19421648979187
200,1000,0.3600575923919678,0.34973621368408203,37.399014711380005,3.16458797454834,136.70339107513428,117.9913227558136
200,1200,0.4242827892303467,0.42493414878845215,49.27860951423645,4.243364095687866,200.03323912620544,174.74855303764343
200,1400,0.49724555015563965,0.49841976165771484,60.15485119819641,4.768878936767578,224.74291515350342,191.98406147956848
200,1600,0.5653915405273438,0.5596227645874023,73.45289587974548,5.604547500610352,279.92520213127136,240.86515474319458
200,1800,0.6314380168914795,0.6342601776123047,85.13857412338257,5.7060277462005615,263.6964111328125,183.2666459083557
200,2000,0.6893174648284912,0.683250904083252,101.9279215335846,6.760960102081299,286.4520938396454,215.3319275379181
